ID,Week,Environment,Generation,N0,Census,Person,Setup.Order,Addition,Last.addition,Proportion.new
599,46,0.95,3,55,24,MJK,18,0,0,0
600,46,0.95,3,10,19,MJK,18,0,0,0
601,46,1.135,3,14,15,MJK,10,5,5,0.357142857
602,46,1.32,3,18,19,MJK,10,5,5,0.277777778
603,46,1.135,3,14,5,MJK,10,5,5,0.357142857
604,46,1.042,3,15,7,MJK,10,5,5,0.333333333
605,46,0.58,3,14,12,MJK,10,5,5,0.357142857
606,46,1.32,3,12,11,MJK,10,5,5,0.416666667
607,46,0.95,3,15,11,MJK,10,5,5,0.333333333
608,46,0.765,3,13,11,MJK,10,5,5,0.384615385
609,46,1.228,3,11,3,MJK,10,5,5,0.454545455
610,46,1.228,3,12,12,MJK,10,5,5,0.416666667
611,46,1.228,3,19,56,MJK,4,5,5,0.263157895
612,46,0.672,3,24,8,MJK,4,5,5,0.208333333
613,46,1.042,3,13,11,MJK,4,5,5,0.384615385
614,46,0.95,3,18,17,MJK,4,5,5,0.277777778
615,46,0.765,3,20,13,MJK,4,5,5,0.25
616,46,0.95,3,31,19,MJK,4,5,5,0.161290323
617,46,0.765,3,52,13,MJK,4,5,5,0.096153846
618,46,1.042,3,19,14,MJK,4,5,5,0.263157895
619,46,0.58,3,16,5,MJK,4,5,5,0.3125
620,46,1.32,3,24,14,MJK,4,5,5,0.208333333
621,46,0.58,3,13,16,MJK,12,5,5,0.384615385
622,46,0.672,3,11,8,MJK,12,5,5,0.454545455
623,46,0.857,3,10,9,MJK,12,5,5,0.5
624,46,1.042,3,20,11,MJK,12,5,5,0.25
625,46,1.135,3,13,13,MJK,12,5,5,0.384615385
626,46,1.228,3,10,6,MJK,12,5,5,0.5
627,46,0.95,3,7,6,MJK,12,5,5,0.714285714
628,46,1.135,3,16,7,MJK,12,5,5,0.3125
629,46,0.857,3,21,11,MJK,12,5,5,0.238095238
630,46,0.765,3,25,15,MJK,12,5,5,0.2
631,46,0.95,3,32,22,MJK,15,5,5,0.15625
632,46,0.95,3,43,40,MJK,15,5,5,0.11627907
633,46,0.95,3,14,14,MJK,15,5,5,0.357142857
634,46,0.95,3,11,3,MJK,15,5,5,0.454545455
635,46,0.95,3,16,11,MJK,15,5,5,0.3125
636,46,0.95,3,12,11,MJK,15,5,5,0.416666667
637,46,0.95,3,11,13,MJK,15,5,5,0.454545455
638,46,0.95,3,18,19,MJK,15,5,5,0.277777778
639,46,0.95,3,8,7,MJK,15,5,5,0.625
640,46,0.95,3,16,13,MJK,15,5,5,0.3125
641,46,0.95,3,7,5,MJK,17,5,5,0.714285714
642,46,0.95,3,16,8,MJK,17,5,5,0.3125
643,46,0.95,3,7,6,MJK,17,5,5,0.714285714
644,46,0.95,3,11,24,MJK,17,5,5,0.454545455
645,46,0.95,3,8,8,MJK,17,5,5,0.625
646,46,0.95,3,8,9,MJK,17,5,5,0.625
647,46,0.95,3,7,0,MJK,17,5,5,0.714285714
648,46,0.95,3,21,16,MJK,17,5,5,0.238095238
649,46,0.95,3,15,38,MJK,17,5,5,0.333333333
650,46,0.95,3,31,19,MJK,17,5,5,0.161290323
651,46,0.95,3,28,22,MJK,13,5,5,0.178571429
652,46,0.95,3,14,17,MJK,13,5,5,0.357142857
653,46,0.95,3,9,14,MJK,13,5,5,0.555555556
654,46,0.95,3,8,4,MJK,13,5,5,0.625
655,46,0.95,3,23,37,MJK,13,5,5,0.217391304
656,46,0.95,3,6,7,MJK,13,5,5,0.833333333
657,46,0.95,3,11,9,MFO,13,5,5,0.454545455
658,46,0.95,3,11,12,MFO,13,5,5,0.454545455
659,46,0.95,3,9,9,MFO,13,5,5,0.555555556
660,46,0.95,3,10,6,MFO,13,5,5,0.5
661,46,1.042,3,31,10,MFO,21,4,4,0.129032258
662,46,0.765,3,20,15,MFO,21,4,4,0.2
663,46,0.58,3,11,18,MFO,21,4,4,0.363636364
664,46,0.765,3,10,4,MFO,21,4,4,0.4
665,46,1.135,3,10,16,MFO,21,4,4,0.4
666,46,1.042,3,12,12,MFO,21,4,4,0.333333333
667,46,1.32,3,11,5,MFO,21,4,4,0.363636364
668,46,1.042,3,25,20,MFO,21,4,4,0.16
669,46,1.32,3,8,4,MFO,21,4,4,0.5
670,46,0.95,3,27,17,MFO,21,4,4,0.148148148
671,46,0.95,3,24,12,MJK,8,4,4,0.166666667
672,46,0.857,3,16,1,MJK,8,4,4,0.25
673,46,1.228,3,18,18,MJK,8,4,4,0.222222222
674,46,1.135,3,8,6,MJK,8,4,4,0.5
675,46,0.857,3,6,1,MJK,8,4,4,0.666666667
676,46,1.32,3,12,24,MJK,8,4,4,0.333333333
677,46,1.228,3,16,6,MJK,8,4,4,0.25
678,46,0.765,3,22,14,MJK,8,4,4,0.181818182
679,46,0.857,3,15,7,MJK,8,4,4,0.266666667
680,46,1.32,3,7,1,MJK,8,4,4,0.571428571
681,46,0.765,3,17,3,MJK,20,4,4,0.235294118
682,46,0.672,3,17,13,MJK,20,4,4,0.235294118
683,46,1.135,3,13,4,MJK,20,4,4,0.307692308
684,46,0.95,3,16,17,MJK,20,4,4,0.25
685,46,1.228,3,17,21,MJK,20,4,4,0.235294118
686,46,0.95,3,12,15,MJK,20,4,4,0.333333333
687,46,1.135,3,44,26,MJK,20,4,4,0.090909091
688,46,1.228,3,6,8,MJK,20,4,4,0.666666667
689,46,0.857,3,10,5,MJK,20,4,4,0.4
690,46,1.32,3,44,64,MJK,20,4,4,0.090909091
691,46,0.95,3,13,15,MJK,24,4,4,0.307692308
692,46,0.95,3,17,11,MJK,24,4,4,0.235294118
693,46,0.95,3,9,1,MJK,24,4,4,0.444444444
694,46,0.95,3,7,6,MJK,24,4,4,0.571428571
695,46,0.95,3,9,9,MJK,24,4,4,0.444444444
696,46,0.95,3,14,32,MJK,24,4,4,0.285714286
697,46,0.95,3,19,23,MJK,24,4,4,0.210526316
698,46,0.95,3,12,7,MJK,24,4,4,0.333333333
699,46,0.95,3,10,17,MJK,24,4,4,0.4
700,46,0.95,3,12,11,MJK,24,4,4,0.333333333
701,46,0.95,3,11,17,MFO,7,4,4,0.363636364
702,46,0.95,3,10,11,MFO,7,4,4,0.4
703,46,0.95,3,12,16,MFO,7,4,4,0.333333333
704,46,0.95,3,17,13,MFO,7,4,4,0.235294118
705,46,0.95,3,4,0,MFO,7,4,4,1
706,46,0.95,3,14,18,MFO,7,4,4,0.285714286
707,46,0.95,3,18,19,MFO,7,4,4,0.222222222
708,46,0.95,3,16,39,MFO,7,4,4,0.25
709,46,0.95,3,9,7,MFO,7,4,4,0.444444444
710,46,0.95,3,13,14,MFO,7,4,4,0.307692308
711,46,0.95,3,6,12,MJK,19,4,4,0.666666667
712,46,0.95,3,22,21,MJK,19,4,4,0.181818182
713,46,0.95,3,15,13,MJK,19,4,4,0.266666667
714,46,0.95,3,8,1,MJK,19,4,4,0.5
715,46,0.95,3,7,7,MJK,19,4,4,0.571428571
716,46,0.95,3,9,15,MJK,19,4,4,0.444444444
717,46,0.95,3,17,9,MJK,19,4,4,0.235294118
718,46,0.95,3,18,13,MJK,19,4,4,0.222222222
719,46,0.95,3,26,13,MJK,19,4,4,0.153846154
720,46,0.95,3,14,13,MJK,19,4,4,0.285714286
721,46,0.95,3,4,7,MJK,13,0,0,0
722,46,1.228,3,21,37,MJK,13,0,0,0
723,46,0.765,3,22,20,MJK,13,0,0,0
724,46,0.672,3,30,34,MJK,13,0,0,0
725,46,1.135,3,14,17,MJK,13,0,0,0
726,46,0.765,3,51,6,MJK,13,0,0,0
727,46,1.32,3,9,0,MJK,13,0,0,0
728,46,1.042,3,20,17,MJK,13,0,0,0
729,46,1.228,3,21,50,MJK,13,0,0,0
730,46,0.58,3,67,16,MJK,13,0,0,0
731,46,0.857,3,6,8,MJK,12,0,0,0
732,46,0.58,3,36,22,MJK,12,0,0,0
733,46,1.228,3,17,8,MJK,12,0,0,0
734,46,0.95,3,21,9,MJK,12,0,0,0
735,46,0.857,3,10,21,MJK,12,0,0,0
736,46,1.228,3,9,8,MJK,12,0,0,0
737,46,1.042,3,29,17,MJK,12,0,0,0
738,46,0.857,3,30,20,MJK,12,0,0,0
739,46,0.857,3,20,6,MJK,12,0,0,0
740,46,1.135,3,29,18,MJK,12,0,0,0
741,46,1.042,3,33,10,KRA,15,0,0,0
742,46,0.765,3,13,13,KRA,15,0,0,0
743,46,1.042,3,18,9,KRA,15,0,0,0
744,46,0.95,3,11,11,KRA,15,0,0,0
745,46,1.32,3,21,23,KRA,15,0,0,0
746,46,0.765,3,9,13,MJK,15,0,0,0
747,46,0.857,3,4,0,MJK,15,0,0,0
748,46,0.672,3,11,0,MJK,15,0,0,0
749,46,1.042,3,40,7,MJK,15,0,0,0
750,46,1.228,3,11,4,MJK,15,0,0,0
751,46,0.95,3,34,24,KRA,3,0,0,0
752,46,0.95,3,32,24,KRA,3,0,0,0
753,46,0.95,3,17,18,KRA,3,0,0,0
754,46,0.95,3,32,19,KRA,3,0,0,0
755,46,0.95,3,17,6,KRA,3,0,0,0
756,46,0.95,3,30,23,KRA,3,0,0,0
757,46,0.95,3,24,27,KRA,3,0,0,0
758,46,0.95,3,27,7,KRA,3,0,0,0
759,46,0.95,3,19,8,KRA,3,0,0,0
760,46,0.95,3,60,10,KRA,3,0,0,0
761,46,0.95,3,18,20,MJK,7,0,0,0
762,46,0.95,3,43,10,MJK,7,0,0,0
763,46,0.95,3,72,24,MJK,7,0,0,0
764,46,0.95,3,53,4,MJK,7,0,0,0
765,46,0.95,3,30,28,MJK,7,0,0,0
766,46,0.95,3,33,8,MJK,7,0,0,0
767,46,0.95,3,28,14,MJK,7,0,0,0
768,46,0.95,3,29,28,MJK,7,0,0,0
769,46,0.95,3,44,27,MJK,7,0,0,0
770,46,0.95,3,36,27,MJK,7,0,0,0
771,46,0.95,3,26,18,MJK,17,0,0,0
772,46,0.95,3,49,8,MJK,17,0,0,0
773,46,0.95,3,17,32,MJK,17,0,0,0
774,46,0.95,3,24,19,MJK,17,0,0,0
775,46,0.95,3,13,4,MJK,17,0,0,0
776,46,0.95,3,20,31,MJK,17,0,0,0
777,46,0.95,3,34,10,MJK,17,0,0,0
778,46,0.95,3,62,24,MJK,17,0,0,0
779,46,0.95,3,31,14,MJK,17,0,0,0
780,46,0.95,3,30,13,MJK,17,0,0,0
781,46,1.32,3,12,51,MJK,14,0,0,0
782,46,1.32,3,11,13,MJK,14,0,0,0
783,46,1.228,3,8,5,MJK,14,0,0,0
784,46,1.228,3,23,47,MJK,14,0,0,0
785,46,1.32,3,26,32,MJK,14,0,0,0
786,46,0.95,3,12,23,MJK,14,0,0,0
787,46,1.32,3,36,53,MJK,14,0,0,0
788,46,1.042,3,15,24,MJK,14,0,0,0
789,46,0.857,3,13,6,MJK,14,0,10,0.769230769
790,46,0.765,3,31,18,MJK,14,0,10,0.322580645
791,46,1.042,3,48,22,MJK,1,0,0,0
792,46,0.672,3,25,14,MJK,1,0,0,0
793,46,1.32,3,41,33,MJK,1,0,0,0
794,46,1.042,3,11,9,MJK,1,0,0,0
795,46,1.042,3,6,8,MJK,1,0,0,0
796,46,0.857,3,6,7,MJK,1,0,0,0
797,46,0.95,3,13,24,MJK,1,0,0,0
798,46,0.672,3,12,1,MJK,1,0,0,0
799,46,1.32,3,4,0,MJK,1,0,0,0
800,46,1.042,3,8,12,MJK,1,0,0,0
801,46,1.228,3,16,34,MJK,9,0,0,0
802,46,0.672,3,10,5,MJK,9,0,0,0
803,46,0.58,3,11,8,MJK,9,0,0,0
804,46,1.042,3,14,26,MJK,9,0,0,0
805,46,1.135,3,18,20,MJK,9,0,0,0
806,46,1.042,3,41,32,MJK,9,0,0,0
807,46,1.228,3,7,0,MJK,9,0,0,0
808,46,1.135,3,16,14,MJK,9,0,0,0
809,46,1.135,3,14,7,MJK,9,0,0,0
810,46,1.042,3,13,21,MJK,9,0,10,0.769230769
811,46,0.95,3,21,29,MJK,4,0,0,0
812,46,0.95,3,9,13,MJK,4,0,0,0
813,46,0.95,3,14,10,MJK,4,0,0,0
814,46,0.95,3,8,0,MJK,4,0,0,0
815,46,0.95,3,18,5,MJK,4,0,0,0
816,46,0.95,3,5,4,MJK,4,0,0,0
817,46,0.95,3,5,3,MJK,4,0,0,0
818,46,0.95,3,3,0,MJK,4,0,0,0
819,46,0.95,3,6,7,MJK,4,0,0,0
820,46,0.95,3,8,9,MJK,4,0,0,0
821,46,0.95,3,7,8,MJK,5,0,0,0
822,46,0.95,3,17,5,MJK,5,0,0,0
823,46,0.95,3,3,0,MJK,5,0,0,0
824,46,0.95,3,12,11,MJK,5,0,0,0
825,46,0.95,3,8,11,MJK,5,0,0,0
826,46,0.95,3,6,9,MJK,5,0,0,0
827,46,0.95,3,1,0,MJK,5,0,0,0
828,46,0.95,3,10,21,MJK,5,0,0,0
829,46,0.95,3,13,6,MJK,5,0,10,0.769230769
830,46,0.95,3,15,5,MJK,5,0,10,0.666666667
831,46,0.95,3,3,1,MJK,2,0,0,0
832,46,0.95,3,1,0,MJK,2,0,0,0
833,46,0.95,3,6,0,MJK,2,0,0,0
834,46,0.95,3,13,9,MJK,2,0,0,0
835,46,0.95,3,10,9,MJK,2,0,0,0
836,46,0.95,3,10,5,MJK,2,0,0,0
837,46,0.95,3,12,9,MJK,2,0,0,0
838,46,0.95,3,11,2,MJK,2,0,0,0
839,46,0.95,3,14,16,MJK,2,0,10,0.714285714
840,46,0.95,3,39,16,MJK,2,0,10,0.256410256
841,46,0.95,3,8,10,KRA,6,5,5,0.625
842,46,1.135,3,8,6,KRA,6,5,5,0.625
843,46,0.857,3,11,12,KRA,6,5,5,0.454545455
844,46,0.672,3,10,2,KRA,6,5,5,0.5
845,46,1.228,3,9,6,KRA,6,5,5,0.555555556
846,46,1.32,3,19,8,KRA,6,5,5,0.263157895
847,46,0.58,3,10,5,KRA,6,5,5,0.5
848,46,0.58,3,41,10,KRA,6,5,5,0.12195122
849,46,0.857,3,16,26,KRA,6,5,5,0.3125
850,46,1.135,3,10,1,KRA,6,5,5,0.5
851,46,1.32,3,30,20,MJK,16,5,5,0.166666667
852,46,0.672,3,10,7,MJK,16,5,5,0.5
853,46,1.042,3,12,0,MJK,16,5,5,0.416666667
854,46,1.32,3,20,11,MJK,16,5,5,0.25
855,46,0.857,3,16,10,MJK,16,5,5,0.3125
856,46,1.042,3,10,13,MJK,16,5,5,0.5
857,46,1.228,3,6,11,MJK,16,5,5,0.833333333
858,46,1.042,3,12,14,MJK,16,5,5,0.416666667
859,46,1.135,3,15,9,MJK,16,5,5,0.333333333
860,46,1.228,3,10,4,MJK,16,5,5,0.5
861,46,0.58,3,11,1,MJK,10,5,5,0.454545455
862,46,1.042,3,24,26,MJK,10,5,5,0.208333333
863,46,1.135,3,10,2,MJK,10,5,5,0.5
864,46,0.765,3,10,1,MJK,10,5,5,0.5
865,46,1.042,3,7,14,MJK,10,5,5,0.714285714
866,46,0.672,3,18,12,MJK,10,5,5,0.277777778
867,46,1.228,3,13,14,MJK,10,5,5,0.384615385
868,46,1.042,3,8,12,MJK,10,5,5,0.625
869,46,1.042,3,7,2,MJK,10,5,5,0.714285714
870,46,1.228,3,15,14,MJK,10,5,5,0.333333333
871,46,0.95,3,9,1,KRA,8,5,5,0.555555556
872,46,0.95,3,14,14,KRA,8,5,5,0.357142857
873,46,0.95,3,5,5,KRA,8,5,5,1
874,46,0.95,3,8,15,KRA,8,5,5,0.625
875,46,0.95,3,10,9,KRA,8,5,5,0.5
876,46,0.95,3,12,11,KRA,8,5,5,0.416666667
877,46,0.95,3,6,7,KRA,8,5,5,0.833333333
878,46,0.95,3,7,13,KRA,8,5,5,0.714285714
879,46,0.95,3,9,3,KRA,8,5,5,0.555555556
880,46,0.95,3,12,11,KRA,8,5,5,0.416666667
881,46,0.95,3,11,4,KRA,8,5,5,0.454545455
882,46,0.95,3,6,5,KRA,8,5,5,0.833333333
883,46,0.95,3,9,4,KRA,8,5,5,0.555555556
884,46,0.95,3,9,4,KRA,8,5,5,0.555555556
885,46,0.95,3,7,9,KRA,8,5,5,0.714285714
901,46,1.32,3,24,20,MJK,18,4,4,0.166666667
902,46,0.95,3,8,0,MJK,18,4,4,0.5
903,46,1.042,3,7,9,MJK,18,4,4,0.571428571
904,46,1.042,3,13,1,MJK,18,4,4,0.307692308
905,46,1.32,3,12,6,MJK,18,4,4,0.333333333
906,46,1.228,3,12,28,MJK,18,4,4,0.333333333
907,46,0.58,3,6,2,MJK,18,4,4,0.666666667
908,46,0.672,3,7,1,MJK,18,4,4,0.571428571
909,46,1.228,3,22,22,MJK,18,4,4,0.181818182
910,46,0.857,3,5,4,MJK,18,4,4,0.8
911,46,1.042,3,35,14,KRA,18,4,4,0.114285714
912,46,0.857,3,9,14,KRA,18,4,4,0.444444444
913,46,1.228,3,9,9,KRA,18,4,4,0.444444444
914,46,1.042,3,14,4,KRA,18,4,4,0.285714286
915,46,0.95,3,6,0,KRA,18,4,4,0.666666667
916,46,1.228,3,12,25,KRA,18,4,4,0.333333333
917,46,1.135,3,43,17,KRA,18,4,4,0.093023256
931,46,0.95,3,9,13,KRA,11,4,4,0.444444444
932,46,0.95,3,4,7,KRA,11,4,4,1
933,46,0.95,3,4,3,KRA,11,4,4,1
934,46,0.95,3,15,26,KRA,11,4,4,0.266666667
935,46,0.95,3,6,4,KRA,11,4,4,0.666666667
936,46,0.95,3,5,2,KRA,11,4,4,0.8
937,46,0.95,3,7,5,KRA,11,4,4,0.571428571
938,46,0.95,3,4,1,KRA,11,4,4,1
939,46,0.95,3,4,1,KRA,11,4,4,1
940,46,0.95,3,4,4,KRA,11,4,4,1
941,46,0.95,3,9,1,MJK,11,4,4,0.444444444
942,46,0.95,3,10,14,MJK,11,4,4,0.4
943,46,0.95,3,6,3,MJK,11,4,4,0.666666667
944,46,0.95,3,7,7,MJK,11,4,4,0.571428571
945,46,0.95,3,8,2,MJK,11,4,4,0.5
1,50,0.95,4,29,36,CAH,19,0,0,0
2,50,1.042,4,14,8,CAH,19,0,0,0
3,50,1.042,4,28,10,CAH,19,0,0,0
4,50,0.857,4,33,26,CAH,19,0,0,0
5,50,0.95,4,25,21,CAH,19,0,0,0
6,50,1.228,4,28,34,CAH,19,0,0,0
7,50,0.672,4,21,27,CAH,19,0,0,0
8,50,0.672,4,7,2,CAH,19,0,0,0
9,50,0.765,4,13,17,CAH,19,0,0,0
10,50,0.95,4,50,24,CAH,19,0,0,0
11,50,1.32,4,48,44,CAH,18,0,0,0
12,50,0.95,4,51,25,CAH,18,0,0,0
13,50,1.135,4,1,2,CAH,18,0,0,0
14,50,NA,4,0,,CAH,18,0,0,#DIV/0!
15,50,NA,4,0,,CAH,18,0,0,#DIV/0!
16,50,0.95,4,23,18,CAH,18,0,0,0
17,50,0.857,4,89,19,CAH,18,0,0,0
18,50,0.765,4,8,18,CAH,18,0,0,0
19,50,1.135,4,11,12,CAH,18,0,0,0
20,50,0.95,4,24,11,CAH,18,0,0,0
21,50,1.228,4,21,50,CAH,20,0,0,0
22,50,0.95,4,9,17,CAH,20,0,0,0
23,50,1.228,4,15,18,CAH,20,0,0,0
24,50,1.135,4,17,21,CAH,20,0,0,0
25,50,1.042,4,9,18,CAH,20,0,0,0
26,50,0.857,4,16,24,CAH,20,0,0,0
27,50,1.135,4,50,17,CAH,20,0,0,0
28,50,0.58,4,14,7,CAH,20,0,0,0
29,50,1.228,4,8,18,CAH,20,0,0,0
30,50,0.95,4,42,17,CAH,20,0,0,0
31,50,0.95,4,77,23,MJK,21,0,0,0
32,50,0.95,4,45,28,MJK,21,0,0,0
33,50,0.95,4,42,18,MJK,21,0,0,0
34,50,0.95,4,26,13,MJK,21,0,0,0
35,50,NA,4,0,,MJK,21,0,0,#DIV/0!
36,50,0.95,4,21,13,MJK,21,0,0,0
37,50,0.95,4,34,8,MJK,21,0,0,0
38,50,0.95,4,8,4,MJK,21,0,0,0
39,50,0.95,4,57,23,MJK,21,0,0,0
40,50,0.95,4,43,24,MJK,21,0,0,0
41,50,0.95,4,18,18,CAH,2,0,0,0
42,50,0.95,4,25,20,CAH,2,0,0,0
43,50,0.95,4,22,24,CAH,2,0,0,0
44,50,0.95,4,56,18,CAH,2,0,0,0
45,50,0.95,4,10,1,CAH,2,0,0,0
46,50,0.95,4,7,2,CAH,2,0,0,0
47,50,0.95,4,8,4,CAH,2,0,0,0
48,50,0.95,4,28,26,CAH,2,0,0,0
49,50,0.95,4,53,11,CAH,2,0,0,0
50,50,0.95,4,9,5,CAH,2,0,0,0
51,50,0.95,4,14,12,MJK,3,0,0,0
52,50,0.95,4,34,15,MJK,3,0,0,0
53,50,0.95,4,9,7,MJK,3,0,0,0
54,50,0.95,4,22,18,MJK,3,0,0,0
55,50,0.95,4,16,26,MJK,3,0,0,0
56,50,0.95,4,25,23,MJK,3,0,0,0
57,50,0.95,4,31,37,MJK,3,0,0,0
58,50,0.95,4,32,19,MJK,3,0,0,0
59,50,0.95,4,32,30,MJK,3,0,0,0
60,50,0.95,4,28,17,MJK,3,0,0,0
61,50,1.042,4,30,21,MJK,17,0,0,0
62,50,0.857,4,31,23,MJK,17,0,0,0
63,50,0.95,4,13,5,MJK,17,0,0,0
64,50,0.857,4,7,6,MJK,17,0,0,0
65,50,1.135,4,55,9,MJK,17,0,0,0
66,50,0.765,4,15,6,MJK,17,0,0,0
67,50,0.672,4,13,9,MJK,17,0,0,0
68,50,1.042,4,15,15,MJK,17,0,0,0
69,50,1.135,4,27,15,MJK,17,0,0,0
70,50,0.672,4,71,17,MJK,17,0,0,0
71,50,1.042,4,78,18,CAH,7,0,0,0
72,50,0.765,4,10,11,CAH,7,0,0,0
73,50,0.857,4,17,12,CAH,7,0,0,0
74,50,0.95,4,16,9,CAH,7,0,0,0
75,50,0.95,4,10,14,CAH,7,0,0,0
76,50,0.857,4,3,5,CAH,7,0,0,0
77,50,1.135,4,31,35,CAH,7,0,0,0
78,50,1.135,4,32,12,CAH,7,0,0,0
79,50,0.58,4,4,4,CAH,7,0,0,0
80,50,0.765,4,16,3,CAH,7,0,0,0
81,50,1.135,4,7,10,CAH,12,0,0,0
82,50,1.228,4,32,15,CAH,12,0,0,0
83,50,1.135,4,14,8,CAH,12,0,0,0
84,50,1.228,4,2,0,CAH,12,0,0,0
85,50,0.95,4,6,17,CAH,12,0,0,0
86,50,0.765,4,16,7,CAH,12,0,0,0
87,50,1.228,4,7,7,CAH,12,0,0,0
88,50,0.58,4,10,11,CAH,12,0,0,0
89,50,1.135,4,10,24,CAH,12,0,0,0
90,50,0.58,4,5,4,CAH,12,0,0,0
91,50,0.95,4,30,23,CAH,14,0,0,0
92,50,0.95,4,29,40,CAH,14,0,0,0
93,50,0.95,4,34,20,CAH,14,0,0,0
94,50,0.95,4,23,20,CAH,14,0,0,0
95,50,0.95,4,27,15,CAH,14,0,0,0
96,50,0.95,4,11,8,CAH,14,0,0,0
97,50,0.95,4,42,22,CAH,14,0,0,0
98,50,0.95,4,37,19,CAH,14,0,0,0
99,50,0.95,4,28,25,CAH,14,0,0,0
100,50,0.95,4,33,23,CAH,14,0,0,0
101,50,0.95,4,58,25,CAH,16,0,0,0
102,50,0.95,4,36,24,CAH,16,0,0,0
103,50,0.95,4,23,17,CAH,16,0,0,0
104,50,0.95,4,9,13,CAH,16,0,0,0
105,50,0.95,4,16,10,CAH,16,0,0,0
106,50,0.95,4,40,17,CAH,16,0,0,0
107,50,0.95,4,21,24,CAH,16,0,0,0
108,50,0.95,4,28,35,CAH,16,0,0,0
109,50,0.95,4,28,14,CAH,16,0,0,0
110,50,0.95,4,35,28,CAH,16,0,0,0
111,50,0.95,4,28,16,MJK,9,0,0,0
112,50,0.95,4,20,11,MJK,9,0,0,0
113,50,0.95,4,24,8,MJK,9,0,0,0
114,50,0.95,4,29,39,MJK,9,0,0,0
115,50,0.95,4,15,24,MJK,9,0,0,0
116,50,0.95,4,8,16,MJK,9,0,0,0
117,50,0.95,4,10,4,MJK,9,0,0,0
118,50,0.95,4,14,9,MJK,9,0,0,0
119,50,0.95,4,32,17,MJK,9,0,0,0
120,50,0.95,4,22,41,MJK,9,0,0,0
121,50,1.135,4,28,20,CAH,15,0,5,0.178571429
122,50,0.58,4,57,5,CAH,15,0,5,0.087719298
123,50,1.042,4,10,15,CAH,15,0,5,0.5
124,50,1.042,4,39,6,CAH,15,0,5,0.128205128
125,50,1.32,4,32,27,CAH,15,0,5,0.15625
126,50,0.857,4,24,18,CAH,15,0,5,0.208333333
127,50,0.765,4,34,11,CAH,15,0,5,0.147058824
128,50,1.042,4,54,11,CAH,15,0,5,0.092592593
129,50,0.672,4,34,21,CAH,15,0,5,0.147058824
130,50,1.042,4,30,20,CAH,15,0,5,0.166666667
131,50,0.857,4,25,29,CAH,22,0,5,0.2
132,50,0.95,4,50,24,CAH,22,0,5,0.1
133,50,1.228,4,8,22,CAH,22,0,5,0.625
134,50,0.95,4,34,10,CAH,22,0,5,0.147058824
135,50,0.58,4,51,9,CAH,22,0,5,0.098039216
136,50,1.042,4,15,24,CAH,22,0,5,0.333333333
137,50,0.765,4,16,11,CAH,22,0,5,0.3125
138,50,0.672,4,15,15,CAH,22,0,5,0.333333333
139,50,0.672,4,22,3,CAH,22,0,5,0.227272727
140,50,1.135,4,7,5,CAH,22,0,5,0.714285714
141,50,0.58,4,8,8,MJK,24,0,5,0.625
142,50,0.95,4,45,14,MJK,24,0,5,0.111111111
143,50,0.95,4,23,15,MJK,24,0,5,0.217391304
144,50,1.135,4,28,39,MJK,24,5,5,0.178571429
145,50,1.32,4,8,11,MJK,24,5,5,0.625
146,50,1.32,4,16,20,MJK,24,0,5,0.3125
147,50,1.135,4,7,3,MJK,24,5,5,0.714285714
148,50,1.135,4,7,7,MJK,24,5,5,0.714285714
149,50,0.95,4,5,1,MJK,24,5,5,1
150,50,1.228,4,8,3,MJK,24,5,5,0.625
151,50,0.95,4,63,44,CAH,11,0,5,0.079365079
152,50,0.95,4,42,37,CAH,11,0,5,0.119047619
153,50,0.95,4,12,6,CAH,11,0,5,0.416666667
154,50,0.95,4,26,25,CAH,11,0,5,0.192307692
155,50,0.95,4,18,18,CAH,11,0,5,0.277777778
156,50,0.95,4,46,45,CAH,11,0,5,0.108695652
157,50,0.95,4,21,32,CAH,11,0,5,0.238095238
158,50,0.95,4,21,10,CAH,11,0,5,0.238095238
159,50,0.95,4,21,18,CAH,11,0,5,0.238095238
160,50,0.95,4,37,11,CAH,11,0,5,0.135135135
161,50,0.95,4,27,24,CAH,1,0,5,0.185185185
162,50,0.95,4,32,19,CAH,1,0,5,0.15625
163,50,0.95,4,27,12,CAH,1,0,5,0.185185185
164,50,0.95,4,20,8,CAH,1,0,5,0.25
165,50,0.95,4,18,24,CAH,1,0,5,0.277777778
166,50,0.95,4,34,21,CAH,1,0,5,0.147058824
167,50,0.95,4,40,17,CAH,1,0,5,0.125
168,50,0.95,4,21,11,CAH,1,0,5,0.238095238
169,50,0.95,4,22,12,CAH,1,0,5,0.227272727
170,50,0.95,4,23,8,CAH,1,0,5,0.217391304
171,50,0.95,4,23,32,CAH,8,0,5,0.217391304
172,50,0.95,4,12,5,CAH,8,0,5,0.416666667
173,50,0.95,4,31,18,CAH,8,0,5,0.161290323
174,50,0.95,4,20,14,CAH,8,0,5,0.25
175,50,0.95,4,50,19,CAH,8,0,5,0.1
176,50,0.95,4,37,10,CAH,8,0,5,0.135135135
177,50,0.95,4,21,13,CAH,8,5,5,0.238095238
178,50,0.95,4,28,16,CAH,8,0,5,0.178571429
179,50,0.95,4,22,22,CAH,8,0,5,0.227272727
180,50,0.95,4,32,14,CAH,8,5,5,0.15625
181,50,1.042,4,17,11,CAH,23,4,4,0.235294118
182,50,1.042,4,30,9,CAH,23,4,4,0.133333333
